Source_NodeID,Destination_NodeID,Weight,B1
68458,86362,66,0
14713,6067,46,0
55611,13201,47,1
89165,52847,37,0
75141,42205,90,0
92456,29378,44,1
1161,577,70,0
50516,43253,70,0
29623,19057,44,1
33623,60289,15,1
57435,691,7,1
29772,19753,13,0
27650,64862,82,0
42113,46707,26,1
40420,10507,42,0
273,38530,73,1
70686,99856,23,0
74977,10998,28,1
2358,19773,63,1
22671,67057,53,1
69288,14814,38,1
46181,63932,55,1
16555,28994,51,1
25544,14986,27,1
27714,80616,73,1
51830,26794,13,1
65874,90996,31,0
30442,5404,61,1
27437,45301,45,1
5097,2325,35,0
15680,89463,86,1
31862,35735,8,0
43238,22376,17,1
56097,57027,1,0
81228,42522,65,1
80533,26785,65,0
33775,36612,4,0
17502,39870,65,1
2597,13871,24,0
49833,49842,55,1
39242,56745,75,0
10593,96872,40,0
47232,54863,94,0
81685,24956,57,0
48097,75628,43,0
74441,53476,54,0
10883,11812,99,0
6297,68688,22,1
18732,23955,14,0
21388,31309,45,0
83966,15364,25,0
30533,17142,52,0
3515,99974,99,1
52401,87560,85,0
58467,76443,27,0
70518,73862,82,1
8633,33923,48,0
18026,10409,16,0
34872,50397,16,1
39463,22327,25,1
40080,51479,58,0
28490,77960,66,1
67984,72789,67,1
32535,98077,68,0
12607,7246,22,0
30289,79839,70,1
93440,86557,33,1
29670,72494,84,0
21486,14558,95,0
16342,93377,22,0
87434,48858,6,1
1755,69409,11,1
67350,49938,96,0
39953,73151,88,0
92633,6705,64,1
19279,43553,58,1
44142,90434,96,1
7366,63986,88,0
48402,75521,19,0
73865,62616,80,0
5340,20380,11,0
80046,29631,61,0
96301,90087,73,1
54182,20819,81,0
39060,3334,43,1
64058,8799,87,1
80205,52081,80,0
55160,46776,71,1
6488,8629,67,1
64410,48193,40,0
14461,12186,99,1
36006,14822,64,1
76061,9347,26,0
53567,37622,56,1
25105,73530,36,1
75300,68145,31,1
87747,44312,9,0
63185,97908,10,1
9713,99433,100,1
85148,41520,52,1
42666,42637,27,0
68007,55519,77,1
27800,56631,69,0
62958,55186,12,1
89865,80954,62,1
7810,35919,4,1
18558,74303,30,1
26514,977,100,0
51353,60469,40,0
29943,41417,5,1
13616,83238,59,1
60373,74063,91,1
6404,24289,42,0
52064,11282,13,0
27151,34294,44,1
18978,4717,16,1
45666,88142,7,0
74018,17235,22,0
86930,5037,52,1
22170,64184,100,1
34255,25708,41,1
64563,46438,41,1
10953,47024,46,0
84225,86173,91,1
43452,14191,93,0
78020,20900,72,1
67861,87607,27,1
54282,3115,65,0
15931,65042,86,0
13234,67568,98,1
47753,99757,43,0
23100,43130,95,1
51102,25175,72,0
53073,99795,36,1
25781,56558,3,1
59939,87416,92,0
77713,23678,97,0
23498,82264,51,1
25410,10422,12,1
79578,80199,16,0
25737,44813,96,0
93220,32898,59,1
13820,5205,6,0
89446,81609,53,0
15968,86665,6,1
88946,69646,69,1
74100,51680,74,0
87480,31528,1,1
95414,94341,51,1
89255,99819,52,1
20200,9619,42,1
76756,50100,53,0
54360,18435,19,1
60516,48257,45,1
75957,832,53,1
8185,52840,34,0
43540,67502,50,0
9254,60164,62,1
52335,52402,42,0
49336,57897,32,1
36087,64924,18,0
35180,75843,28,0
28314,68475,43,0
53402,19046,83,0
30818,15586,14,0
44950,94708,2,1
99934,84516,29,0
58935,29885,19,0
46426,2528,85,1
20900,6345,78,1
50311,95095,46,1
62537,97871,57,0
97674,39149,98,0
47564,83657,33,0
42133,55077,89,0
90176,95320,20,0
79939,75063,23,0
66304,24793,48,1
87616,15904,82,0
95458,66095,67,1
19094,1252,61,0
70961,47457,85,0
86174,63202,51,0
58482,1822,17,0
88883,75503,99,0
57942,43899,71,1
46657,4659,71,1
67802,18533,57,1
31206,23686,39,1
79225,58230,49,0
16830,65922,71,0
99654,64313,11,1
60266,6951,67,0
27382,38279,13,0
76438,54146,7,1
54259,34905,72,1
65193,21929,82,1
79603,82828,58,0
61909,44638,20,0
51047,6336,65,0
869,72297,40,1
80214,66231,97,0
3985,10596,50,0
49160,85667,43,1
30024,88509,1,1
27150,73062,91,1
54548,37851,45,1
70861,33713,76,1
24066,91067,98,0
86791,11337,32,0
9624,54666,22,1
40786,27064,75,0
33709,40210,31,1
59928,23134,15,1
42457,38688,91,0
55792,24393,60,1
95833,87101,69,1
84277,96579,74,1
17366,28674,17,1
26567,42798,38,1
21474,96468,6,1
32289,2409,48,0
69482,34943,14,1
39780,65251,86,1
90699,88000,86,1
95900,57836,92,1
74474,44748,49,1
24222,4445,64,0
44754,30449,40,0
83280,96073,37,1
50788,60944,9,1
32752,10169,39,1
74481,98692,81,1
56887,90175,32,1
18901,37676,54,1
5144,66643,4,1
35554,58918,1,1
8673,32427,16,0
56247,35110,2,1
51080,99427,6,1
78728,59366,79,1
34296,14111,69,0
70300,1973,55,1
61251,31953,75,0
82233,6500,99,0
40722,50876,100,1
71159,23790,21,1
79226,89887,47,1
95971,92546,21,0
77547,2051,96,0
15907,54634,77,1
87309,13503,48,1
47311,4988,9,1
76241,13082,3,0
69149,98598,12,1
97812,92361,54,0
41715,19707,75,1
94888,70126,14,1
18705,92978,3,0
86802,32289,84,0
34643,50831,64,0
25859,52773,31,0
8621,67130,13,1
68738,8253,47,0
77365,31954,31,0
68707,9805,75,0
50932,16364,85,1
17157,10724,5,0
98946,97311,5,1
63722,38726,28,1
85299,41386,93,1
71829,72812,89,0
47282,2534,78,0
91033,413,92,0
45617,4678,93,0
44019,32569,55,0
31570,60074,64,0
85126,41420,88,0
44731,28739,40,1
39664,7085,15,0
49746,65977,11,1
36853,1501,69,0
3083,85926,88,0
38649,94677,16,0
6811,49523,68,1
4661,910,75,1
68098,70970,42,0
89104,41201,92,1
89541,19807,41,0
40019,80278,16,0
33798,93199,35,0
40965,98262,97,1
78040,57431,76,1
84917,27322,46,1
43809,92693,5,0
11081,96715,37,1
69672,45869,24,0
15680,38984,29,0
84783,2112,56,0
25694,77345,38,1
44161,49760,35,0
47294,67119,75,0
85851,29394,72,1
61887,24924,91,0
93898,37381,72,1
98198,41145,72,0
48167,64691,50,0
23069,34681,94,1
44691,38510,19,0
70648,58472,33,1
19997,34982,81,0
61936,97000,73,1
55291,746,98,0
43265,73778,85,0
46025,44775,29,1
38539,22789,75,0
52868,10628,34,1
34604,21179,42,1
70419,98817,27,1
98181,37929,16,1
92988,20078,66,0
47464,6227,73,1
75896,41144,81,1
12054,51378,81,0
50977,81273,25,0
28381,22897,69,0
69925,82696,67,0
62144,64662,66,1
21780,43640,34,1
34025,64026,5,0
24595,72361,77,1
67829,37886,76,1
95214,73118,75,1
61558,27744,42,0
38992,92367,91,0
65671,29763,40,0
76324,30082,22,1
69734,89470,12,1
21687,9222,66,0
97454,34959,11,1
26565,26625,80,0
21212,66390,24,0
21954,19467,98,1
64581,46748,94,1
2509,16041,10,0
9119,33727,70,0
64982,56572,55,1
61075,62711,45,0
91890,29413,2,0
13448,77955,10,1
21153,22102,10,1
81286,66670,57,0
69390,35786,95,1
54158,4525,31,0
85738,54465,3,0
72221,28977,48,0
8813,26609,24,0
29033,20397,10,0
99337,17183,79,0
71426,42366,47,1
99767,92466,78,1
93452,77690,80,0
55872,97539,97,0
78526,48873,96,0
51786,17283,33,0
95535,49879,20,1
34558,80873,54,1
93164,14451,90,1
90399,69765,53,0
51435,40747,78,1
82427,20495,12,0
79204,88929,30,1
8795,82712,28,0
78938,35996,65,0
92985,78898,15,1
88529,86698,44,0
45204,64131,59,0
83804,93175,4,0
19930,86817,46,1
57007,80008,73,0
5347,32588,23,0
49618,96826,35,1
60101,83359,16,0
83257,33368,64,1
21995,62866,100,1
76915,13145,70,0
29846,91273,86,1
39520,11640,3,0
13799,75246,95,0
47952,95263,17,1
33384,29774,63,1
26952,51725,14,0
38623,57690,1,1
72868,78893,6,0
50973,60729,25,0
74033,47921,48,0
17114,58741,32,0
2388,98586,40,0
80995,59483,87,1
23297,48340,42,0
75457,84563,46,1
5779,55045,42,0
61755,22162,9,1
78951,29206,20,0
23958,94333,44,1
65426,40386,26,0
4289,48090,99,1
2796,62477,34,1
73136,9374,100,0
75771,6598,96,0
21099,47293,24,0
88343,36255,10,1
51591,48309,31,0
56364,60365,98,0
72148,82041,68,1
29570,48524,37,0
47738,38980,45,1
39349,4238,58,0
47392,12433,78,0
62583,69177,83,0
15828,86408,32,0
29062,23589,94,1
62677,72415,71,0
756,96208,63,0
6171,36754,42,0
42548,42324,32,0
71747,70061,88,1
71815,21305,73,0
81960,46215,17,1
29165,24040,35,1
19819,55889,95,1
21706,64340,69,1
15826,44258,19,0
75455,15955,88,1
96265,96272,9,1
9300,83240,25,0
71384,79230,29,0
51379,5448,11,1
2632,67877,21,0
11182,52576,69,1
85417,24582,87,1
19379,78032,89,0
62564,67790,100,1
4812,75875,3,0
66333,60905,12,1
2423,83481,30,1
54019,80415,82,0
95999,78281,97,0
32914,251,82,1
40889,88132,55,0
63964,98000,68,1
4707,11321,30,0
85785,65890,39,1
41628,6908,74,0
7040,31432,38,0
41688,52854,16,0
57022,36075,5,0
74258,43791,30,1
40677,72130,27,1
7972,60654,71,0
10750,81380,22,0
94369,7522,22,1
94054,64196,92,0
24121,37871,50,0
87974,2282,10,1
94156,6662,4,1
77954,35314,86,1
39739,24727,7,1
82863,53591,82,0
63440,46995,48,1
50342,25221,89,1
49316,14158,49,1
97620,54778,12,1
82144,3331,58,0
19765,48149,18,0
64542,98118,97,1
76524,87637,84,0
46075,49554,88,1
84515,60118,12,1
2827,22743,10,1
94705,45052,33,0
19687,97953,41,1
95013,34580,38,0
81471,23236,38,1
98413,17082,96,1
19640,94545,29,1
45423,33230,95,1
16363,12733,49,1
5689,59413,73,0
96813,75475,24,1
68164,36707,58,1
32527,55009,22,0
38847,9525,80,1
30343,23763,5,0
70244,71531,5,0
80832,29775,96,0
8675,8965,17,1
21614,941,34,0
30756,40175,80,0
17665,1062,71,0
57185,60915,28,1
84749,95549,63,1
41771,17791,85,0
70058,27484,24,0
56483,79633,55,0
43721,1440,73,0
40763,96735,72,0
24641,56788,51,1
88937,38303,17,0
83385,30325,41,1
57729,55403,25,0
3563,11576,85,1
91039,55117,35,1
92820,13364,8,1
2048,31985,40,1
90372,16126,73,0
75493,30608,99,1
32617,64520,19,1
63995,29625,11,0
30078,38536,13,0
55046,613,78,1
73156,8499,36,1
10731,26943,34,1
40869,26469,41,1
94325,94973,39,1
54884,49554,73,0
64488,47557,55,1
34930,87402,10,0
20964,12153,64,1
63223,82866,11,1
390,64673,29,0
71941,4010,35,1
45313,49592,30,1
43690,14272,48,0
5110,78165,27,0
10838,48204,11,0
27980,56002,93,0
15498,10838,3,0
14787,41269,52,1
52624,86747,56,0
32203,89889,24,0
41514,90525,69,0
35965,52601,88,1
88745,83875,46,1
92903,84832,54,1
95318,78834,88,1
85920,26511,21,0
70604,21004,40,1
27050,19750,85,1
16207,5509,66,0
91944,46092,98,0
38053,48830,70,1
15193,81393,42,0
9600,5704,69,0
48159,45190,29,0
66191,39122,30,0
17527,88613,93,0
20710,53237,76,0
77387,68939,69,0
26394,98898,13,0
40508,63640,40,1
39317,39990,79,0
96810,94437,92,1
8989,12894,2,1
88777,47788,33,0
23565,32299,19,0
32576,62180,47,1
96202,86279,85,0
85156,99113,3,0
51260,17623,56,1
24595,71714,81,0
83834,97789,50,1
70772,36941,72,0
16136,67614,48,1
27726,47672,22,1
74027,42450,53,1
13363,78202,74,0
66036,34190,96,0
91331,78423,41,1
80073,99822,59,1
85764,93877,17,1
26971,30264,69,0
14426,67418,75,0
20741,4630,69,1
49692,41710,54,0
228,60260,18,1
37852,83976,99,1
29137,41979,90,1
98855,83966,27,1
59397,54888,48,0
29910,1690,70,0
21291,35839,33,1
11250,19605,38,1
2073,71845,4,0
69621,6334,79,1
81651,29671,12,1
80692,32597,8,0
28947,7317,12,0
29504,564,100,0
43946,76372,85,1
29949,21009,81,0
53170,56775,92,1
24383,75909,37,1
21572,46234,50,0
87613,17571,88,0
52594,43274,6,1
52261,21749,93,0
86197,32680,28,1
69453,38037,28,0
9702,16137,94,1
10385,21060,51,0
56160,78508,65,1
50188,40766,5,1
93909,33119,67,1
76433,59704,90,0
48567,42865,39,0
29872,54323,32,1
87522,83974,70,0
82542,70518,94,0
50161,89737,15,0
94054,94947,1,0
19521,37767,60,0
77416,56839,7,0
34293,52996,41,1
12140,41763,1,1
10739,1937,15,0
66963,48302,22,1
72825,68319,67,1
1619,80861,63,1
1160,42535,45,0
16443,24477,45,0
71303,17425,42,1
15598,94180,95,1
79310,83902,87,0
36680,73707,44,1
67831,54685,17,1
65902,23007,32,0
70851,84217,67,1
48729,88588,87,1
72010,79336,84,0
82571,40899,67,0
49120,90280,76,0
72051,31383,42,1
28912,47916,49,1
68844,47466,27,1
95511,2399,96,0
74666,12862,2,1
97228,53529,28,0
88830,11080,44,1
10324,99182,88,0
90353,65921,68,1
36854,69751,87,0
58739,22315,34,0
13279,79891,99,0
16682,87691,55,0
55302,40219,8,1
9820,71322,23,0
50105,10797,22,1
72645,85761,6,1
71435,78573,27,0
82416,1036,48,1
9877,84313,44,1
76486,25473,32,1
16754,93947,34,0
55777,5575,16,0
6123,8134,82,1
7871,75886,28,1
50802,58492,39,0
38949,6910,11,0
3060,53909,2,1
87671,84559,76,0
13416,43298,63,1
36264,35483,45,0
74802,48486,6,1
91036,76560,48,0
33188,75545,58,0
46773,65039,90,1
83873,70949,59,1
45698,30357,22,0
60872,46286,4,0
56974,68639,3,0
62526,25738,72,0
73913,98259,45,1
33466,19215,54,0
38,91361,7,1
52012,37115,8,0
23750,29594,15,1
7708,46588,31,1
77970,93456,63,1
61543,36288,43,1
89012,28322,8,0
55823,70690,30,1
22790,51688,23,1
36062,97140,7,0
74497,49021,88,0
36762,58161,94,0
16115,98450,13,1
751,82753,13,0
51036,8611,30,1
41708,59853,64,0
24987,86823,27,0
22541,43358,68,0
61484,47415,57,0
5994,22918,85,1
3286,41408,21,0
28939,54586,15,0
19311,8002,84,1
68442,2313,7,1
99049,85834,21,1
91799,52134,77,0
414,34435,62,1
69801,40742,31,0
4540,83429,47,0
52706,67430,41,1
13754,23055,17,0
56119,99153,34,1
13704,41881,67,1
26261,61170,30,0
50633,50314,16,1
66933,34862,17,0
62874,89551,95,1
28979,69544,1,1
90419,79255,98,1
60107,62503,35,0
54246,96206,69,1
35349,84573,64,1
88009,94961,72,0
83938,28094,81,1
62587,89207,62,0
36637,86986,25,0
63589,5082,5,1
70134,24125,28,1
92681,47807,14,0
43415,16718,14,1
33075,34794,26,1
71418,24065,99,0
54005,36220,80,0
54726,20457,47,1
4518,94034,9,0
43685,28075,5,0
15704,94632,83,0
38120,70048,19,0
88850,21018,3,0
91905,6843,71,1
3732,2151,86,0
90320,38794,58,1
91971,90493,18,0
17573,30108,24,0
21251,81514,72,0
41301,24039,13,0
92059,73439,54,0
98771,63638,91,0
35464,9961,48,1
50662,16185,3,0
64861,79652,12,0
97741,44863,92,0
86920,47088,11,0
51294,79386,29,1
89927,84405,63,1
18636,27788,53,0
77581,61197,41,0
84807,86808,45,1
40049,99959,91,1
59259,31268,89,0
80355,48627,64,0
26431,10852,3,0
81878,65176,24,1
65262,46200,88,0
38343,34138,38,0
26482,25842,72,0
45175,25154,35,0
77580,54778,48,1
77028,1805,15,0
5963,97155,55,0
44373,5861,14,0
15676,26316,30,0
2265,17267,43,0
81563,23146,14,0
64472,30190,72,1
76065,66442,87,0
28762,33223,6,1
86146,4812,77,0
7270,82056,79,1
37306,35631,90,1
92341,39921,93,0
75866,79133,55,0
31080,82787,58,0
7450,19984,69,0
32714,36507,9,1
71837,81833,86,0
67202,506,6,0
58222,9660,11,0
47117,44584,45,1
46762,99348,80,1
6080,18005,13,0
61194,85029,1,1
31329,1778,27,0
74288,40168,53,1
32870,26187,65,0
69846,30680,54,0
5056,69331,70,0
48976,92019,18,0
26913,34102,56,0
79799,6521,66,1
7454,51283,17,0
29387,83688,16,0
47565,10301,77,1
2114,70064,71,0
87031,34007,82,0
77102,28203,27,1
17326,25762,92,1
53008,49305,20,1
93038,37537,79,0
99552,42322,24,1
36090,74743,35,1
31776,5851,99,1
64447,53940,55,0
5756,54304,99,1
39443,86514,65,0
37014,33851,67,1
29345,41598,1,1
33090,68274,53,1
62342,37901,68,1
24426,76001,91,1
92664,61673,27,0
22513,1726,21,1
80441,13341,64,1
323,43615,62,0
79398,32328,28,1
36658,22172,53,0
76343,65771,88,0
75716,42868,75,1
33103,87886,73,1
91173,89571,66,1
99105,70774,31,0
52554,4200,78,0
20811,87819,39,0
63353,4542,46,0
2441,67897,75,0
7217,75859,64,0
50044,98862,16,0
95620,51132,94,0
59643,40792,48,1
44887,37492,30,0
50391,17174,70,1
73780,36492,58,1
160,41523,47,1
27373,7866,17,0
81988,35424,75,0
10037,70432,68,1
1031,2892,2,1
54652,2877,7,0
21110,71663,65,0
57107,77730,10,1
69189,39774,60,1
37342,2659,58,0
35296,14952,86,0
15782,30342,26,0
61228,97556,3,0
71850,48619,82,1
78989,61705,67,0
91364,43705,27,0
6795,53747,4,1
73349,49950,57,1
92935,18264,53,1
38944,50628,87,1
44210,64743,77,0
93359,41225,57,1
39146,30558,22,0
62591,53859,48,1
88446,42041,82,1
69438,3538,79,1
46825,28213,26,0
6758,62163,85,0
18129,78566,81,1
57495,61645,51,1
26650,64613,67,0
5876,71828,27,0
27795,3024,46,0
18573,12125,26,1
10878,10064,13,0
25306,47580,84,1
50961,92005,17,1
83675,32572,87,0
95726,57738,47,1
72020,55513,77,0
32441,59025,47,0
99887,74237,5,1
89942,22778,49,0
16324,35218,33,1
83711,36215,1,1
34875,50543,37,0
21034,8025,100,0
18200,14573,43,1
85492,7156,9,0
40248,13498,40,1
52565,99109,58,0
54294,52646,48,0
20070,5784,8,0
20034,74224,49,1
36234,64335,97,0
85902,4519,37,1
19243,76206,46,1
31006,81827,36,0
40903,43975,48,1
56205,75087,17,1
81457,48345,30,1
41390,35390,40,1
90136,75196,30,0
28792,61419,44,0
53639,61852,81,0
11523,20820,53,1
38165,72975,40,0
45668,21088,42,0
30518,17284,27,0
68795,78043,63,1
35484,23460,36,1
64903,950,37,1
85462,11084,77,0
17563,39396,98,0
85488,86359,70,1
67931,52095,80,1
21890,84218,65,0
57549,52874,70,0
66623,64001,81,1
83307,3048,65,0
39744,45539,62,1
47946,89953,68,1
78343,29230,97,0
69712,67049,62,1
61556,47747,79,0
18709,1042,77,0
37817,95897,63,0
56946,83884,72,0
36853,51588,53,0
66032,65603,7,1
99973,88544,91,0
25560,64861,94,0
33238,89578,39,0
55256,74614,16,1
95963,1836,84,0
85762,41634,58,1
18554,91803,30,0
36578,29242,91,1
44814,59983,53,0
58576,88569,89,0
69010,83805,85,0
59712,20561,29,1
5399,68893,35,0
36226,27757,33,1
80304,64743,20,0
55064,88330,74,1
66369,14795,73,1
49677,24594,35,0
44945,97819,38,1
14629,58125,29,1
1664,77332,32,1
37698,60197,1,0
17846,17879,25,1
71766,33672,28,0
92908,47474,33,0
62926,82799,41,0
92706,18579,4,1
63744,23855,28,1
48395,77197,18,0
49744,79852,69,0
3837,20688,7,0
39230,53446,61,1
23023,78224,17,0
43561,33570,62,1
51652,14384,32,0
69453,64053,76,1
6831,46858,3,0
13045,56596,42,0
24264,65379,44,1
82554,35936,34,0
55533,17618,31,1
9336,28374,33,0
4565,47737,99,0
51366,40063,31,0
56396,6058,16,1
5738,58367,46,0
73227,39764,91,0
74890,64891,53,1
89859,31503,26,1
46393,27375,64,1
24295,24338,42,1
40066,40017,46,0
43359,31824,39,1
3457,29114,78,1
83356,73056,33,0
46871,30803,23,1
85235,84482,71,0
1438,22922,77,1
19094,3263,24,1
27589,58377,58,0
64235,45193,75,0
76547,74296,91,0
18378,57700,100,0
89555,79791,95,1
91122,97970,15,0
36724,31307,47,1
39739,74304,58,0
6987,28054,31,0
9040,8839,41,0
71779,52302,100,0
61651,27287,88,0
55172,50013,19,0
96195,82889,68,1
5153,86151,17,0
44907,74223,12,0
30305,33033,57,1
81607,21177,74,1
59171,38341,18,0
52295,34894,4,0
95730,94890,53,0
68200,17722,72,1
4383,53143,82,0
63114,77431,21,1
72429,73739,40,1
96548,53543,100,0
661,9904,10,1
67648,72329,86,1
22069,80518,71,1
42523,54376,31,1
33511,83867,15,0
59108,90676,46,1
2566,55251,60,0
69558,35785,36,0
97783,30251,3,0
43129,21368,78,0
55258,77574,71,0
76782,34739,67,0
31814,99620,77,1
75815,12857,34,1
15737,26771,5,1
91334,93818,79,1
54448,70691,82,1
22449,17312,87,1
7616,92668,85,1
73158,83396,96,1
6757,76460,53,1
79593,10087,51,0
35892,27419,12,0
7585,35445,72,0
58577,13830,41,0
4559,51019,15,0
9766,71811,78,0
4247,70143,7,0
13996,29833,6,1
1392,86855,51,0
37801,31058,7,0
95179,5754,82,0
21201,77410,31,0
68912,86271,88,1
78955,57657,82,0
98972,34176,99,1
77974,75444,78,0
70496,64201,41,1
85183,977,93,0
79966,47583,66,0
41982,63466,90,1
48477,2690,22,1
95841,14711,87,1
31828,8469,67,1
76613,37368,43,1
69731,88649,83,0
80309,40640,92,0
90076,94012,92,0
32118,54074,89,1
21104,83607,46,0
74227,62993,28,0
19273,28219,70,1
32652,32877,14,0
32130,58841,41,0
29283,78726,98,1
56387,57411,32,0
84402,57878,46,1
68854,36531,80,0
18964,74183,60,1
24952,11542,22,1
43828,20101,89,0
25099,90967,67,1
26844,61088,65,1
60263,77962,17,0
88554,78793,39,0
33887,76979,8,1
78136,58291,73,0
75482,45387,97,1
90519,96336,61,1
71775,20445,84,1
76841,26728,4,1
90855,64529,99,0
20321,3832,19,0
54495,84484,51,0
95497,64312,82,0
57838,17923,24,0
66075,49692,1,1
42571,92105,63,0
12837,14577,87,0
69709,80664,15,1
89034,9320,80,1
6916,53470,42,0
62746,67587,76,1
50061,32053,59,1
35295,89020,73,0
15157,1557,91,0
75029,84423,52,1
92519,51229,72,0
87365,9851,49,0
93700,59353,35,0
47390,71444,27,1
98749,2941,82,0
3407,67189,34,0
47101,79034,75,1
45141,49246,94,1
34334,1013,100,1
46804,72555,77,0
75759,69403,69,0
15962,28360,9,0
14285,27569,75,0
41619,96288,49,0
44215,39994,67,1
59438,21842,6,1
58549,3868,88,1
51732,98102,86,1
1879,22341,62,1
31738,62740,13,1
37281,34828,31,0
94431,52672,5,1
82194,65174,100,0
78600,52803,31,1
23427,40643,10,0
91546,21765,56,0
27770,82754,8,1
35765,86159,87,0
33463,51221,93,0
86083,63142,44,0
34546,96064,66,1
80079,27962,24,1
91648,28219,97,0
95406,82924,17,0
76587,54656,30,0
64475,28916,45,0
85719,94303,93,0
39832,38266,3,1
80761,35277,88,1
63969,76711,67,0
82598,93499,41,0
32273,94066,47,1
72074,54928,70,0
53252,78448,44,1
53172,66511,100,0
49877,7961,81,0
43856,19058,2,1
45379,11971,32,1
66709,58203,51,0
43837,73396,30,0
69178,55002,64,1
50254,49042,52,1
97766,25026,82,0
91830,71363,2,1
32876,86837,1,1
66199,96818,3,1
18580,1507,22,1
74497,62612,5,1
85064,67354,29,0
40934,90555,49,0
44353,80981,49,0
23841,67731,40,0
9861,22615,38,0
80817,7287,47,0
21339,2076,74,1
42990,32691,18,1
74204,79763,15,1
38611,5194,6,0
51238,61,89,0
16927,2761,12,0
65060,85297,35,0
69330,13901,96,1
42405,90685,11,1
58978,3979,55,0
68560,41699,57,1
11398,83024,27,1
52418,53694,22,1
65546,56002,39,0
90745,11391,28,1
22760,90328,50,0
80217,12620,97,1
44576,52816,73,1
15242,63449,46,0
46214,41665,48,1
68145,12248,79,0
60606,84673,91,1
30466,26197,47,1
119,77815,15,0
86888,33597,51,0
60407,33117,24,1
76575,31930,12,1
24572,96146,18,1
63402,52257,4,1
7437,83152,33,0
41724,38374,77,1
9608,78616,16,1
11405,52348,46,0
74195,44966,82,0
96959,69210,16,0
69680,11242,42,1
29714,96544,84,1
77697,67972,48,0
86886,92148,26,1
63188,61515,3,1
76647,86681,2,1
54493,27839,28,1
63960,70203,6,0
62064,53950,10,0
43627,99346,11,0
79600,88552,15,0
47624,32988,5,1
23837,43420,61,0
3782,95089,81,0
78915,53569,83,0
42272,9785,42,0
48897,34459,43,0
58615,43256,16,1
1052,15916,96,0
83343,52486,77,1
53771,4616,30,1
62958,87594,80,0
27798,65647,34,0
8084,81766,44,0
48663,9082,14,1
92344,63955,47,1
57402,91667,95,0
48377,35257,81,1
90194,57027,82,1
57855,75256,20,0
21023,96935,69,0
31257,49513,71,1
51611,51177,28,0
61016,71350,68,0
33790,19737,56,1
14630,45153,55,1
27368,35469,33,1
24351,44259,19,0
19348,71025,100,0
2028,34071,14,1
86783,6400,62,0
86452,59030,71,1
92557,42551,41,1
58088,23984,21,0
83526,62945,63,0
66384,85899,51,0
46108,18828,36,0
42410,82622,12,0
81368,60986,2,1
58640,35517,88,1
33191,37286,92,0
45449,1721,44,1
4181,25480,29,1
76401,50676,22,1
35509,1652,93,0
5173,47522,90,0
28770,84203,34,1
38040,20350,62,1
4339,85165,100,1
27635,3176,55,1
788,30795,58,0
36491,23661,62,0
57350,939,98,0
16690,68958,86,0
9345,48647,4,1
52380,22658,60,0
52281,77366,95,0
14303,43292,65,1
3,14892,18,0
99708,2200,74,0
21167,64302,52,0
255,67843,58,1
10128,87763,95,1
84936,82316,18,1
2307,46668,59,0
46433,87357,91,1
63256,35858,30,0
97309,43128,62,1
41442,98880,29,0
99792,26446,27,1
34436,52829,80,0
59902,58440,18,1
62369,19639,64,1
62372,63706,6,0
62807,56866,71,0
1539,19395,73,1
66714,31036,46,1
39396,35451,81,1
51764,68439,97,0
